NAME,BYTES
./share/pkgs/deinprogramm/deinprogramm/DMdA-assignments/lang/reader.rkt.out.sexp,2379
./share/pkgs/deinprogramm/deinprogramm/DMdA-assignments-reader.rkt.out.sexp,112
./share/pkgs/deinprogramm/deinprogramm/DMdA-assignments.rkt.out.sexp,118
./share/pkgs/deinprogramm/deinprogramm/DMdA-beginner/lang/reader.rkt.out.sexp,2379
./share/pkgs/deinprogramm/deinprogramm/DMdA-beginner-reader.rkt.out.sexp,112
./share/pkgs/deinprogramm/deinprogramm/DMdA-beginner.rkt.out.sexp,115
./share/pkgs/deinprogramm/deinprogramm/DMdA-deflam.rkt.out.sexp,41
./share/pkgs/deinprogramm/deinprogramm/DMdA/lang/reader.rkt.out.sexp,2379
./share/pkgs/deinprogramm/deinprogramm/DMdA-reader.rkt.out.sexp,1309
./share/pkgs/deinprogramm/deinprogramm/DMdA.rkt.out.sexp,57271
./share/pkgs/deinprogramm/deinprogramm/DMdA-vanilla/lang/reader.rkt.out.sexp,2379
./share/pkgs/deinprogramm/deinprogramm/DMdA-vanilla-reader.rkt.out.sexp,82
./share/pkgs/deinprogramm/deinprogramm/DMdA-vanilla.rkt.out.sexp,115
./share/pkgs/deinprogramm/deinprogramm/image.rkt.out.sexp,60863
./share/pkgs/deinprogramm/deinprogramm/info.rkt.out.sexp,862
./share/pkgs/deinprogramm/deinprogramm/line3d.rkt.out.sexp,33104
./share/pkgs/deinprogramm/deinprogramm/run-dmda-code.rkt.out.sexp,2342
./share/pkgs/deinprogramm/deinprogramm/scribblings/info.rkt.out.sexp,387
./share/pkgs/deinprogramm/deinprogramm/scribblings/prim-ops.rkt.out.sexp,3326
./share/pkgs/deinprogramm/deinprogramm/scribblings/shared.rkt.out.sexp,607
./share/pkgs/deinprogramm/deinprogramm/scribblings/std-grammar.rkt.out.sexp,3669
./share/pkgs/deinprogramm/deinprogramm/signature/module-begin.rkt.out.sexp,22754
./share/pkgs/deinprogramm/deinprogramm/syntax-checkers.rkt.out.sexp,409
./share/pkgs/deinprogramm/deinprogramm/tests/image.rkt.out.sexp,195976
./share/pkgs/deinprogramm/deinprogramm/tests/run-image-test.rkt.out.sexp,94
./share/pkgs/deinprogramm/deinprogramm/tests/run-signature-tests.rkt.out.sexp,94
./share/pkgs/deinprogramm/deinprogramm/tests/signature.rkt.out.sexp,123775
./share/pkgs/deinprogramm/deinprogramm/tests/test-docs-complete.rkt.out.sexp,1144
./share/pkgs/deinprogramm/deinprogramm/test-suite.rkt.out.sexp,38
./share/pkgs/deinprogramm/deinprogramm/textbook-pls-spec.rkt.out.sexp,146
./share/pkgs/deinprogramm/deinprogramm/turtle.rkt.out.sexp,4911
./share/pkgs/deinprogramm/deinprogramm/world.rkt.out.sexp,25186
./share/pkgs/deinprogramm/info.rkt.out.sexp,795
./share/pkgs/deinprogramm-signature/deinprogramm/quickcheck/info.rkt.out.sexp,522
./share/pkgs/deinprogramm-signature/deinprogramm/quickcheck/quickcheck.rkt.out.sexp,20609
./share/pkgs/deinprogramm-signature/deinprogramm/quickcheck/random.rkt.out.sexp,3701
./share/pkgs/deinprogramm-signature/deinprogramm/signature/info.rkt.out.sexp,523
./share/pkgs/deinprogramm-signature/deinprogramm/signature/signature-english.rkt.out.sexp,4479
./share/pkgs/deinprogramm-signature/deinprogramm/signature/signature-german.rkt.out.sexp,4479
./share/pkgs/deinprogramm-signature/deinprogramm/signature/signature-syntax.rkt.out.sexp,34304
./share/pkgs/deinprogramm-signature/deinprogramm/signature/signature-unit.rkt.out.sexp,29379
./share/pkgs/deinprogramm-signature/deinprogramm/signature/tool.rkt.out.sexp,6974
./share/pkgs/deinprogramm-signature/info.rkt.out.sexp,659
./share/pkgs/deinprogramm/teachpack/deinprogramm/info.rkt.out.sexp,387
./share/pkgs/distributed-places-doc/info.rkt.out.sexp,727
./share/pkgs/distributed-places-doc/scribblings/distributed-places/info.rkt.out.sexp,387
./share/pkgs/distributed-places/info.rkt.out.sexp,727
./share/pkgs/distributed-places-lib/info.rkt.out.sexp,659
./share/pkgs/distributed-places-lib/racket/place/define-remote-server.rkt.out.sexp,24202
./share/pkgs/distributed-places-lib/racket/place/distributed/examples/hello-world.rkt.out.sexp,1616
./share/pkgs/distributed-places-lib/racket/place/distributed/examples/logging/bank.rkt.out.sexp,3889
./share/pkgs/distributed-places-lib/racket/place/distributed/examples/logging/master.rkt.out.sexp,3075
./share/pkgs/distributed-places-lib/racket/place/distributed/examples/logging/tuple.rkt.out.sexp,2992
./share/pkgs/distributed-places-lib/racket/place/distributed/examples/multiple/bank.rkt.out.sexp,3628
./share/pkgs/distributed-places-lib/racket/place/distributed/examples/multiple/master.rkt.out.sexp,4144
./share/pkgs/distributed-places-lib/racket/place/distributed/examples/multiple/place-worker.rkt.out.sexp,1845
./share/pkgs/distributed-places-lib/racket/place/distributed/examples/named/bank.rkt.out.sexp,3628
./share/pkgs/distributed-places-lib/racket/place/distributed/examples/named/master.rkt.out.sexp,3119
./share/pkgs/distributed-places-lib/racket/place/distributed/examples/named/tuple.rkt.out.sexp,3122
./share/pkgs/distributed-places-lib/racket/place/distributed/examples/restart/master.rkt.out.sexp,1228
./share/pkgs/distributed-places-lib/racket/place/distributed/examples/restart/restarter.rkt.out.sexp,1280
./share/pkgs/distributed-places-lib/racket/place/distributed/examples/thread/master.rkt.out.sexp,4928
./share/pkgs/distributed-places-lib/racket/place/distributed/info.rkt.out.sexp,387
./share/pkgs/distributed-places-lib/racket/place/distributed/launch.rkt.out.sexp,1193
./share/pkgs/distributed-places-lib/racket/place/distributed/map-reduce.rkt.out.sexp,18331
./share/pkgs/distributed-places-lib/racket/place/distributed.rkt.out.sexp,214051
./share/pkgs/distributed-places-lib/racket/place/distributed/rmpi.rkt.out.sexp,45248
./share/pkgs/draw-doc/info.rkt.out.sexp,727
./share/pkgs/draw-doc/scribblings/draw/blurbs.rkt.out.sexp,2511
./share/pkgs/draw-doc/scribblings/draw/common.rkt.out.sexp,68
./share/pkgs/draw-doc/scribblings/draw/info.rkt.out.sexp,387
./share/pkgs/draw/info.rkt.out.sexp,727
./share/pkgs/draw-lib/file/gif.rkt.out.sexp,39648
./share/pkgs/draw-lib/file/private/octree-quantize.rkt.out.sexp,47542
./share/pkgs/draw-lib/info.rkt.out.sexp,727
./share/pkgs/draw-lib/net/gifwrite.rkt.out.sexp,44
./share/pkgs/draw-lib/racket/draw/arrow.rkt.out.sexp,17489
./share/pkgs/draw-lib/racket/draw/bmp.rkt.out.sexp,35699
./share/pkgs/draw-lib/racket/draw/draw-sig.rkt.out.sexp,1694
./share/pkgs/draw-lib/racket/draw/draw-unit.rkt.out.sexp,7638
./share/pkgs/draw-lib/racket/draw/gif.rkt.out.sexp,13493
./share/pkgs/draw-lib/racket/draw/private/bitmap-dc.rkt.out.sexp,22938
./share/pkgs/draw-lib/racket/draw/private/bitmap.rkt.out.sexp,114385
./share/pkgs/draw-lib/racket/draw/private/brush.rkt.out.sexp,25173
./share/pkgs/draw-lib/racket/draw/private/color.rkt.out.sexp,19498
./share/pkgs/draw-lib/racket/draw/private/contract.rkt.out.sexp,587942
./share/pkgs/draw-lib/racket/draw/private/dc-intf.rkt.out.sexp,346465
./share/pkgs/draw-lib/racket/draw/private/dc-path.rkt.out.sexp,37795
./share/pkgs/draw-lib/racket/draw/private/dc.rkt.out.sexp,176069
./share/pkgs/draw-lib/racket/draw/private/define.rkt.out.sexp,6189
./share/pkgs/draw-lib/racket/draw/private/fmod.rkt.out.sexp,231
./share/pkgs/draw-lib/racket/draw/private/font-dir.rkt.out.sexp,41865
./share/pkgs/draw-lib/racket/draw/private/font.rkt.out.sexp,42683
./share/pkgs/draw-lib/racket/draw/private/font-syms.rkt.out.sexp,669
./share/pkgs/draw-lib/racket/draw/private/gl-config.rkt.out.sexp,5931
./share/pkgs/draw-lib/racket/draw/private/gl-context.rkt.out.sexp,13414
./share/pkgs/draw-lib/racket/draw/private/gradient.rkt.out.sexp,8925
./share/pkgs/draw-lib/racket/draw/private/hold.rkt.out.sexp,958
./share/pkgs/draw-lib/racket/draw/private/libs.rkt.out.sexp,1966
./share/pkgs/draw-lib/racket/draw/private/local.rkt.out.sexp,2997
./share/pkgs/draw-lib/racket/draw/private/lock.rkt.out.sexp,804
./share/pkgs/draw-lib/racket/draw/private/lzw.rkt.out.sexp,4427
./share/pkgs/draw-lib/racket/draw/private/page-dc.rkt.out.sexp,12690
./share/pkgs/draw-lib/racket/draw/private/pen.rkt.out.sexp,23599
./share/pkgs/draw-lib/racket/draw/private/point.rkt.out.sexp,2503
./share/pkgs/draw-lib/racket/draw/private/post-script-dc.rkt.out.sexp,19191
./share/pkgs/draw-lib/racket/draw/private/ps-setup.rkt.out.sexp,19660
./share/pkgs/draw-lib/racket/draw/private/record-dc.rkt.out.sexp,122693
./share/pkgs/draw-lib/racket/draw/private/region.rkt.out.sexp,35155
./share/pkgs/draw-lib/racket/draw/private/svg-dc.rkt.out.sexp,7688
./share/pkgs/draw-lib/racket/draw/private/syntax.rkt.out.sexp,31514
./share/pkgs/draw-lib/racket/draw/private/transform.rkt.out.sexp,1505
./share/pkgs/draw-lib/racket/draw/private/utils.rkt.out.sexp,2646
./share/pkgs/draw-lib/racket/draw/private/write-bytes.rkt.out.sexp,482
./share/pkgs/draw-lib/racket/draw/private/xp.rkt.out.sexp,497
./share/pkgs/draw-lib/racket/draw.rkt.out.sexp,6687
./share/pkgs/draw-lib/racket/draw/unsafe/brush.rkt.out.sexp,44
./share/pkgs/draw-lib/racket/draw/unsafe/bstr.rkt.out.sexp,241
./share/pkgs/draw-lib/racket/draw/unsafe/cairo-lib.rkt.out.sexp,3739
./share/pkgs/draw-lib/racket/draw/unsafe/cairo.rkt.out.sexp,94732
./share/pkgs/draw-lib/racket/draw/unsafe/glib.rkt.out.sexp,43983
./share/pkgs/draw-lib/racket/draw/unsafe/jpeg.rkt.out.sexp,114801
./share/pkgs/draw-lib/racket/draw/unsafe/pango.rkt.out.sexp,107155
./share/pkgs/draw-lib/racket/draw/unsafe/png.rkt.out.sexp,44224
./share/pkgs/draw-lib/racket/draw/xbm.rkt.out.sexp,1941
./share/pkgs/draw-lib/racket/draw/xpm.rkt.out.sexp,3568
./share/pkgs/drracket/browser/browser.rkt.out.sexp,49976
./share/pkgs/drracket/browser/browser-sig.rkt.out.sexp,1772
./share/pkgs/drracket/browser/browser-unit.rkt.out.sexp,26668
./share/pkgs/drracket/browser/bullet-snip.rkt.out.sexp,44
./share/pkgs/drracket/browser/external.rkt.out.sexp,20365
./share/pkgs/drracket/browser/htmltext.rkt.out.sexp,11696
./share/pkgs/drracket/browser/info.rkt.out.sexp,559
./share/pkgs/drracket/browser/main.rkt.out.sexp,44
./share/pkgs/drracket/browser/private/btree.rkt.out.sexp,8488
./share/pkgs/drracket/browser/private/bullet.rkt.out.sexp,11657
./share/pkgs/drracket/browser/private/entity-names.rkt.out.sexp,136
./share/pkgs/drracket/browser/private/html.rkt.out.sexp,85211
./share/pkgs/drracket/browser/private/hyper.rkt.out.sexp,109456
./share/pkgs/drracket/browser/private/option-snip.rkt.out.sexp,27872
./share/pkgs/drracket/browser/private/sig.rkt.out.sexp,2830
./share/pkgs/drracket/browser/tests/test-docs-complete.rkt.out.sexp,689
./share/pkgs/drracket/browser/tool.rkt.out.sexp,2332
./share/pkgs/drracket/drracket/acks.rkt.out.sexp,292
./share/pkgs/drracket/drracket/arrow.rkt.out.sexp,44
./share/pkgs/drracket/drracket/default-code-style.rkt.out.sexp,1678
./share/pkgs/drracket/drracket/drracket.rkt.out.sexp,4580
./share/pkgs/drracket/drracket/info.rkt.out.sexp,3594
./share/pkgs/drracket/drracket/installer.rkt.out.sexp,685
./share/pkgs/drracket/drracket/main.rkt.out.sexp,80
./share/pkgs/drracket/drracket/private/ada.rkt.out.sexp,14139
./share/pkgs/drracket/drracket/private/app.rkt.out.sexp,45085
./share/pkgs/drracket/drracket/private/auto-language.rkt.out.sexp,6456
./share/pkgs/drracket/drracket/private/bindings-browser.rkt.out.sexp,37681
./share/pkgs/drracket/drracket/private/colored-errors.rkt.out.sexp,33074
./share/pkgs/drracket/drracket/private/dock-icon.rkt.out.sexp,1298
./share/pkgs/drracket/drracket/private/drracket-normal.rkt.out.sexp,11358
./share/pkgs/drracket/drracket/private/eb.rkt.out.sexp,19254
./share/pkgs/drracket/drracket/private/ellipsis-snip.rkt.out.sexp,23857
./share/pkgs/drracket/drracket/private/ellipsis-snip-wxme.rkt.out.sexp,1212
./share/pkgs/drracket/drracket/private/embedded-snip-utils.rkt.out.sexp,2196
./share/pkgs/drracket/drracket/private/eval-helpers-and-pref-init.rkt.out.sexp,8720
./share/pkgs/drracket/drracket/private/eval.rkt.out.sexp,17039
./share/pkgs/drracket/drracket/private/expanding-place.rkt.out.sexp,20339
./share/pkgs/drracket/drracket/private/font.rkt.out.sexp,19097
./share/pkgs/drracket/drracket/private/frame-icon.rkt.out.sexp,6401
./share/pkgs/drracket/drracket/private/frame.rkt.out.sexp,88624
./share/pkgs/drracket/drracket/private/get-defs.rkt.out.sexp,14428
./share/pkgs/drracket/drracket/private/get-extend.rkt.out.sexp,10112
./share/pkgs/drracket/drracket/private/help-desk.rkt.out.sexp,13447
./share/pkgs/drracket/drracket/private/honu-logo.rkt.out.sexp,43846
./share/pkgs/drracket/drracket/private/init.rkt.out.sexp,9061
./share/pkgs/drracket/drracket/private/interface.rkt.out.sexp,2956
./share/pkgs/drracket/drracket/private/key.rkt.out.sexp,503
./share/pkgs/drracket/drracket/private/label-frame-mred.rkt.out.sexp,1211
./share/pkgs/drracket/drracket/private/language-configuration.rkt.out.sexp,236962
./share/pkgs/drracket/drracket/private/language.rkt.out.sexp,82620
./share/pkgs/drracket/drracket/private/launcher-bootstrap.rkt.out.sexp,1418
./share/pkgs/drracket/drracket/private/launcher-mred-bootstrap.rkt.out.sexp,277
./share/pkgs/drracket/drracket/private/launcher-mz-bootstrap.rkt.out.sexp,223
./share/pkgs/drracket/drracket/private/local-member-names.rkt.out.sexp,6901
./share/pkgs/drracket/drracket/private/main.rkt.out.sexp,43172
./share/pkgs/drracket/drracket/private/mkheart.rkt.out.sexp,4913
./share/pkgs/drracket/drracket/private/modes.rkt.out.sexp,6093
./share/pkgs/drracket/drracket/private/module-browser.rkt.out.sexp,14491
./share/pkgs/drracket/drracket/private/module-language.rkt.out.sexp,271401
./share/pkgs/drracket/drracket/private/module-language-tools.rkt.out.sexp,43275
./share/pkgs/drracket/drracket/private/multi-file-search.rkt.out.sexp,76964
./share/pkgs/drracket/drracket/private/number-snip.rkt.out.sexp,966
./share/pkgs/drracket/drracket/private/palaka.rkt.out.sexp,7203
./share/pkgs/drracket/drracket/private/parse-logger-args.rkt.out.sexp,6039
./share/pkgs/drracket/drracket/private/profile-drs.rkt.out.sexp,11902
./share/pkgs/drracket/drracket/private/recon.rkt.out.sexp,1402
./share/pkgs/drracket/drracket/private/rep.rkt.out.sexp,178993
./share/pkgs/drracket/drracket/private/stack-checkpoint.rkt.out.sexp,1687
./share/pkgs/drracket/drracket/private/stick-figures.rkt.out.sexp,29046
./share/pkgs/drracket/drracket/private/suffix.rkt.out.sexp,835
./share/pkgs/drracket/drracket/private/syncheck/blueboxes-gui.rkt.out.sexp,109589
./share/pkgs/drracket/drracket/private/syncheck-debug.rkt.out.sexp,10173
./share/pkgs/drracket/drracket/private/syncheck/intf.rkt.out.sexp,441
./share/pkgs/drracket/drracket/private/syncheck/local-member-names.rkt.out.sexp,1800
./share/pkgs/drracket/drracket/private/syncheck/online-comp.rkt.out.sexp,6837
./share/pkgs/drracket/drracket/private/text.rkt.out.sexp,2220
./share/pkgs/drracket/drracket/private/tool-contract-language.rkt.out.sexp,9525
./share/pkgs/drracket/drracket/private/tools-drs.rkt.out.sexp,294877
./share/pkgs/drracket/drracket/private/tools.rkt.out.sexp,319179
./share/pkgs/drracket/drracket/private/tooltip.rkt.out.sexp,31007
./share/pkgs/drracket/drracket/private/tracing.rkt.out.sexp,33679
./share/pkgs/drracket/drracket/private/ts.rkt.out.sexp,276
./share/pkgs/drracket/drracket/private/wrap-tool-inputs.rkt.out.sexp,8636
./share/pkgs/drracket/drracket/sprof.rkt.out.sexp,32769
./share/pkgs/drracket/drscheme/drscheme.rkt.out.sexp,80
./share/pkgs/drracket/drscheme/main.rkt.out.sexp,80
./share/pkgs/drracket/drscheme/private/number-snip.rkt.out.sexp,446
./share/pkgs/drracket/gui-debugger/annotator.rkt.out.sexp,48859
./share/pkgs/drracket/gui-debugger/info.rkt.out.sexp,591
./share/pkgs/drracket/gui-debugger/load-sandbox.rkt.out.sexp,2519
./share/pkgs/drracket/gui-debugger/marks.rkt.out.sexp,10612
./share/pkgs/drracket/help/bug-report.rkt.out.sexp,23384
./share/pkgs/drracket/help/info.rkt.out.sexp,387
./share/pkgs/drracket/help/private/buginfo.rkt.out.sexp,1181
./share/pkgs/drracket/help/private/bug-report-controls.rkt.out.sexp,47535
./share/pkgs/drracket/help/private/save-bug-report.rkt.out.sexp,25285
./share/pkgs/drracket/info.rkt.out.sexp,863
./share/pkgs/drracket/macro-debugger/info.rkt.out.sexp,535
./share/pkgs/drracket-plugin-lib/drracket/private/drsig.rkt.out.sexp,81231
./share/pkgs/drracket-plugin-lib/drracket/tool.rkt.out.sexp,44
./share/pkgs/drracket-plugin-lib/drscheme/tool.rkt.out.sexp,44
./share/pkgs/drracket-plugin-lib/info.rkt.out.sexp,727
./share/pkgs/drracket-plugin-lib/lang/debugger-language-interface.rkt.out.sexp,119
./share/pkgs/drracket-plugin-lib/lang/info.rkt.out.sexp,387
./share/pkgs/drracket/repo-time-stamp/info.rkt.out.sexp,547
./share/pkgs/drracket/repo-time-stamp/stamp.rkt.out.sexp,4851
./share/pkgs/drracket/repo-time-stamp/time-stamp.rkt.out.sexp,2440
./share/pkgs/drracket/scribble/tools/private/mk-drs-bitmaps.rkt.out.sexp,12558
./share/pkgs/drracket/scribblings/drracket/common.rkt.out.sexp,357
./share/pkgs/drracket/scribblings/drracket/example.rkt.out.sexp,95
./share/pkgs/drracket/scribblings/drracket/indentation-table.rkt.out.sexp,261
./share/pkgs/drracket/scribblings/drracket/info.rkt.out.sexp,387
./share/pkgs/drracket/scribblings/drracket/make-indentation-table.rkt.out.sexp,3089
./share/pkgs/drracket/scribblings/tools/common.rkt.out.sexp,3805
./share/pkgs/drracket/scribblings/tools/doc-util.rkt.out.sexp,1918
./share/pkgs/drracket/scribblings/tools/info.rkt.out.sexp,387
./share/pkgs/drracket/scribblings/tools/tool-lib-extracts.rkt.out.sexp,396774
./share/pkgs/drracket/setup/info.rkt.out.sexp,387
./share/pkgs/drracket/setup/plt-installer.rkt.out.sexp,2087
./share/pkgs/drracket/setup/plt-installer-sig.rkt.out.sexp,407
./share/pkgs/drracket/setup/plt-installer-unit.rkt.out.sexp,4426
./share/pkgs/drracket-tool-doc/info.rkt.out.sexp,795
./share/pkgs/drracket-tool-doc/scribblings/drracket-tools/info.rkt.out.sexp,387
./share/pkgs/drracket-tool/info.rkt.out.sexp,727
./share/pkgs/drracket-tool-lib/drracket/check-syntax.rkt.out.sexp,8619
./share/pkgs/drracket-tool-lib/drracket/find-module-path-completions.rkt.out.sexp,34250
./share/pkgs/drracket-tool-lib/drracket/get-module-path.rkt.out.sexp,38524
./share/pkgs/drracket-tool-lib/drracket/info.rkt.out.sexp,444
./share/pkgs/drracket-tool-lib/drracket/module-browser.rkt.out.sexp,91
./share/pkgs/drracket-tool-lib/drracket/private/raco-module-browser.rkt.out.sexp,620
./share/pkgs/drracket-tool-lib/drracket/private/rectangle-intersect.rkt.out.sexp,5113
./share/pkgs/drracket-tool-lib/drracket/private/standalone-module-browser.rkt.out.sexp,103481
./share/pkgs/drracket-tool-lib/drracket/private/syncheck/annotate.rkt.out.sexp,2749
./share/pkgs/drracket-tool-lib/drracket/private/syncheck/colors.rkt.out.sexp,624
./share/pkgs/drracket-tool-lib/drracket/private/syncheck/contract-traversal.rkt.out.sexp,25207
./share/pkgs/drracket-tool-lib/drracket/private/syncheck/syncheck-intf.rkt.out.sexp,4104
./share/pkgs/drracket-tool-lib/drracket/private/syncheck/syncheck-local-member-names.rkt.out.sexp,1122
./share/pkgs/drracket-tool-lib/drracket/private/syncheck/traversals.rkt.out.sexp,100411
./share/pkgs/drracket-tool-lib/drracket/private/syncheck/xref.rkt.out.sexp,1074
./share/pkgs/drracket-tool-lib/info.rkt.out.sexp,795
./share/pkgs/drracket/version/info.rkt.out.sexp,547
./share/pkgs/drracket/version/tool.rkt.out.sexp,10665
./share/pkgs/ds-store-doc/info.rkt.out.sexp,795
./share/pkgs/ds-store/info.rkt.out.sexp,727
./share/pkgs/ds-store-lib/alias.rkt.out.sexp,3977
./share/pkgs/ds-store-lib/info.rkt.out.sexp,659
./share/pkgs/ds-store-lib/main.rkt.out.sexp,21040
./share/pkgs/dynext-lib/dynext/compile.rkt.out.sexp,1135
./share/pkgs/dynext-lib/dynext/compile-sig.rkt.out.sexp,773
./share/pkgs/dynext-lib/dynext/compile-unit.rkt.out.sexp,10947
./share/pkgs/dynext-lib/dynext/dynext.rkt.out.sexp,50
./share/pkgs/dynext-lib/dynext/dynext-sig.rkt.out.sexp,47
./share/pkgs/dynext-lib/dynext/dynext-unit.rkt.out.sexp,47
./share/pkgs/dynext-lib/dynext/file-sig.rkt.out.sexp,689
./share/pkgs/dynext-lib/dynext/file-unit.rkt.out.sexp,1976
./share/pkgs/dynext-lib/dynext/link.rkt.out.sexp,1009
./share/pkgs/dynext-lib/dynext/link-sig.rkt.out.sexp,689
./share/pkgs/dynext-lib/dynext/link-unit.rkt.out.sexp,13945
./share/pkgs/dynext-lib/dynext/main.rkt.out.sexp,44
./share/pkgs/dynext-lib/dynext/private/cmdargs.rkt.out.sexp,1213
./share/pkgs/dynext-lib/dynext/private/dirs.rkt.out.sexp,86
./share/pkgs/dynext-lib/dynext/private/stdio.rkt.out.sexp,1519
./share/pkgs/dynext-lib/info.rkt.out.sexp,659
./share/pkgs/eli-tester/info.rkt.out.sexp,659
./share/pkgs/eli-tester/tests/eli-tester.rkt.out.sexp,22232
./share/pkgs/eopl/datatype.rkt.out.sexp,23126
./share/pkgs/eopl/eopl.rkt.out.sexp,3058
./share/pkgs/eopl/info.rkt.out.sexp,795
./share/pkgs/eopl/lang/reader.rkt.out.sexp,2379
./share/pkgs/eopl/main.rkt.out.sexp,44
./share/pkgs/eopl/private/sllboth.rkt.out.sexp,1370
./share/pkgs/eopl/private/slldef.rkt.out.sexp,64
./share/pkgs/eopl/private/sllgen.rkt.out.sexp,39604
./share/pkgs/eopl/private/utils.rkt.out.sexp,1894
./share/pkgs/eopl/tests/chapter1/inductive.rkt.out.sexp,12370
./share/pkgs/eopl/tests/chapter2/sec2.1.rkt.out.sexp,2789
./share/pkgs/eopl/tests/chapter2/sec2.2-ds-rep.rkt.out.sexp,3008
./share/pkgs/eopl/tests/chapter2/sec2.2-proc-rep.rkt.out.sexp,2275
./share/pkgs/eopl/tests/chapter2/sec2.3.rkt.out.sexp,2113
./share/pkgs/eopl/tests/chapter2/sec2.4.rkt.out.sexp,10349
./share/pkgs/eopl/tests/chapter2/sec2.5.rkt.out.sexp,9775
./share/pkgs/eopl/tests/chapter3/let-lang/data-structures.rkt.out.sexp,2397
./share/pkgs/eopl/tests/chapter3/let-lang/environments.rkt.out.sexp,609
./share/pkgs/eopl/tests/chapter3/let-lang/interp.rkt.out.sexp,1773
./share/pkgs/eopl/tests/chapter3/let-lang/lang.rkt.out.sexp,5586
./share/pkgs/eopl/tests/chapter3/let-lang/tests.rkt.out.sexp,23829
./share/pkgs/eopl/tests/chapter3/letrec-lang/data-structures.rkt.out.sexp,5658
./share/pkgs/eopl/tests/chapter3/letrec-lang/environments.rkt.out.sexp,983
./share/pkgs/eopl/tests/chapter3/letrec-lang/interp.rkt.out.sexp,2870
./share/pkgs/eopl/tests/chapter3/letrec-lang/lang.rkt.out.sexp,7906
./share/pkgs/eopl/tests/chapter3/letrec-lang/tests.rkt.out.sexp,32869
./share/pkgs/eopl/tests/chapter3/lexaddr-lang/data-structures.rkt.out.sexp,3684
./share/pkgs/eopl/tests/chapter3/lexaddr-lang/environments.rkt.out.sexp,144
./share/pkgs/eopl/tests/chapter3/lexaddr-lang/interp.rkt.out.sexp,2635
./share/pkgs/eopl/tests/chapter3/lexaddr-lang/lang.rkt.out.sexp,8723
./share/pkgs/eopl/tests/chapter3/lexaddr-lang/tests.rkt.out.sexp,27460
./share/pkgs/eopl/tests/chapter3/lexaddr-lang/translator.rkt.out.sexp,2425
./share/pkgs/eopl/tests/chapter3/proc-lang/ds-rep/data-structures.rkt.out.sexp,4097
./share/pkgs/eopl/tests/chapter3/proc-lang/ds-rep/environments.rkt.out.sexp,609
./share/pkgs/eopl/tests/chapter3/proc-lang/ds-rep/interp.rkt.out.sexp,2595
./share/pkgs/eopl/tests/chapter3/proc-lang/ds-rep/lang.rkt.out.sexp,6953
./share/pkgs/eopl/tests/chapter3/proc-lang/ds-rep/tests.rkt.out.sexp,29253
./share/pkgs/eopl/tests/chapter3/proc-lang/proc-rep/data-structures.rkt.out.sexp,3145
./share/pkgs/eopl/tests/chapter3/proc-lang/proc-rep/environments.rkt.out.sexp,609
./share/pkgs/eopl/tests/chapter3/proc-lang/proc-rep/interp.rkt.out.sexp,2366
./share/pkgs/eopl/tests/chapter3/proc-lang/proc-rep/lang.rkt.out.sexp,6953
./share/pkgs/eopl/tests/chapter3/proc-lang/proc-rep/tests.rkt.out.sexp,29253
./share/pkgs/eopl/tests/chapter4/call-by-need/data-structures.rkt.out.sexp,9326
./share/pkgs/eopl/tests/chapter4/call-by-need/environments.rkt.out.sexp,1401
./share/pkgs/eopl/tests/chapter4/call-by-need/interp.rkt.out.sexp,5305
./share/pkgs/eopl/tests/chapter4/call-by-need/lang.rkt.out.sexp,12469
./share/pkgs/eopl/tests/chapter4/call-by-need/pairval1.rkt.out.sexp,2250
./share/pkgs/eopl/tests/chapter4/call-by-need/pairval2.rkt.out.sexp,446
./share/pkgs/eopl/tests/chapter4/call-by-need/pairvals.rkt.out.sexp,11
./share/pkgs/eopl/tests/chapter4/call-by-need/store.rkt.out.sexp,1172
./share/pkgs/eopl/tests/chapter4/call-by-need/tests.rkt.out.sexp,43717
./share/pkgs/eopl/tests/chapter4/call-by-reference/data-structures.rkt.out.sexp,8463
./share/pkgs/eopl/tests/chapter4/call-by-reference/environments.rkt.out.sexp,1401
./share/pkgs/eopl/tests/chapter4/call-by-reference/interp.rkt.out.sexp,5462
./share/pkgs/eopl/tests/chapter4/call-by-reference/lang.rkt.out.sexp,12469
./share/pkgs/eopl/tests/chapter4/call-by-reference/pairval1.rkt.out.sexp,2250
./share/pkgs/eopl/tests/chapter4/call-by-reference/pairval2.rkt.out.sexp,446
./share/pkgs/eopl/tests/chapter4/call-by-reference/pairvals.rkt.out.sexp,11
./share/pkgs/eopl/tests/chapter4/call-by-reference/store.rkt.out.sexp,1172
./share/pkgs/eopl/tests/chapter4/call-by-reference/tests.rkt.out.sexp,50045
./share/pkgs/eopl/tests/chapter4/explicit-refs/data-structures.rkt.out.sexp,7748
./share/pkgs/eopl/tests/chapter4/explicit-refs/environments.rkt.out.sexp,1350
./share/pkgs/eopl/tests/chapter4/explicit-refs/interp.rkt.out.sexp,4194
./share/pkgs/eopl/tests/chapter4/explicit-refs/lang.rkt.out.sexp,10435
./share/pkgs/eopl/tests/chapter4/explicit-refs/store.rkt.out.sexp,1172
./share/pkgs/eopl/tests/chapter4/explicit-refs/tests.rkt.out.sexp,41005
./share/pkgs/eopl/tests/chapter4/implicit-refs/data-structures.rkt.out.sexp,7736
